id,source_situation,source_emotion_big,source_emotion_small,source_dialogue,diary,summary
val_26,"대인관계(부부, 자녀)",상처,충격 받은,요새 아이들 성장이 빠르다고 하지만 유치원생인 아들이 벌써 변성기가 와서 놀랐어. 유치원생인 아드님에게 변성기가 와서 많이 놀랐겠어요. 아직 어린 아이인데 충격이야. 어떻게 그럴 수가 있는지. 이 상황을 어떻게 대처해야 좋을까요? 우선 병원에 우선 가봐야겠어. 진찰을 잘 받아서 걱정이 줄었으면 좋겠어요.,"요즘 아들이 변성기가 와서 많이 놀랐어. 아직 유치원생인데, 어떻게 이렇게 빨리 자라는지 신기하네. 병원에 가서 진찰도 받아야겠어. 아들이 걱정 없이 자랄 수 있도록 잘 챙겨줘야지.",1. 아들이 유치원 가방을 메고 신나게 뛰어다닌다. 2. 작은 얼굴에 놀란 표정이 가득하다. 3. 병원 가는 길에 손을 꼭 잡고 걱정을 나눈다.
val_27,"대인관계(부부, 자녀)",상처,충격 받은,간밤에 우는 소리가 나길래 가서 보니까 딸이 일기를 쓰면서 울고 있더러고. 그런 모습에 충격을 받았어. 딸의 모습에 깜짝 놀라 셨겠어요. 무슨 일이 생겨서 그런 건지 차마 물을 수가 없더라고. 무슨일인지 물어볼 수 없었군요. 이 상황을 어떻게 대처해야 좋을까요? 내일 아이 몰래 얘 담임한테 연락을 해봐야 될 것 같아. 담임 선생님과의 연락해 보려고 하시네요.,"어젯밤에 딸이 일기를 쓰면서 울고 있더라. 그 모습에 정말 깜짝 놀랐어. 무슨 일이 있었는지 물어보지 못했지만, 마음이 아팠어. 내일 담임 선생님께 연락해봐야겠다.","1. 딸이 일기장에 뭔가를 쓰며 눈물을 흘리고 있다.  
2. 방 안은 조용하고, 딸의 작은 목소리가 들린다.  
3. 일기장 위에 놓인 연필이 딸의 감정을 담고 있는 듯하다."
val_28,"대인관계(부부, 자녀)",상처,버려진,아들과 얘기를 나누려면 게임해야 한다면서 자기 방으로 들어가 버려서 답답하고 상처야. 아이가 대화를 차단해 슬프시겠어요. 게임만 하다가 눈도 나빠지고 부정적인 영향을 많이 받게 될까 봐 걱정이 돼. 아이가 나쁜 영향을 받을까 봐 걱정되시는군요. 이 문제에 관해 아이와 어떻게 상의해야 좋을까요? 시간을 정해놓고 게임을 하도록 해야겠어. 시간을 정하고 게임을 하는 규칙이 도움이 되시길 바라요.,"오늘 아들이 게임하겠다고 자기 방으로 들어가버렸어. 대화가 안 돼서 좀 답답하고 슬프더라. 게임만 하다가 눈 나빠질까 봐 걱정이 돼서, 시간을 정해놓고 게임하자고 했어. 규칙을 정하면 도움이 될 것 같아.",1. 아들이 방 안에서 게임을 하고 있다. 2. 엄마는 아들이 게임에 빠져 대화가 없어진 것에 대해 걱정하고 있다. 3. 방 안은 게임 소리로 가득 차 있다.
val_30,"대인관계(부부, 자녀)",불안,스트레스 받는,아들이 아침을 차려줘도 먹지 않아. 그래서 좀 속이 상해. 아침을 먹지 않는 아들이 속상하시군요. 아침에 무언가를 먹고 가는 것이 집중도 더 잘 되고 건강에도 좋을 텐데 왜 안 먹는지 모르겠어. 아침을 먹을 때 장점이 많은데도 먹지 않는 아들이 이해가 안 되시는군요. 어떻게 아들과 대화해야 좋을까요? 일단 왜 아침을 거르려고 하는지 물어봐야 할 것 같아. 아들도 나름 사정이 있을 테니까. 아들이 아침을 거르는 사정을 물어보려 하시는군요.,"아침에 아들이 밥을 안 먹으려고 하네. 속이 상하지만, 아들도 이유가 있을 거야. 그래서 왜 아침을 거르려고 하는지 물어보려고 해. 아들이 무슨 생각을 하고 있는지 궁금해지네.",1. 아들이 아침 식탁 앞에 앉아 밥을 바라보고 있다. 2. 엄마는 아들의 표정을 살피며 대화를 준비하고 있다. 3. 식탁 위에는 아침 식사가 정갈하게 차려져 있다.
val_31,"대인관계(부부, 자녀)",불안,스트레스 받는,아들이 자꾸 밤에 야식을 먹는 게 걱정이 돼. 아들의 야식 먹는 습관 때문에 스트레스를 받고 계시는군요. 야식을 먹는 게 건강에도 좋지 않으니 그만하라고 해도 계속 먹으려고 하네. 야식이 건강에 좋지 않아서 걱정하시는군요. 이 문제에 관해 아들과 어떻게 대화해야 좋을까요? 잘 모르겠어. 무작정 혼낼 수도 없고 고민이네. 혼낼 수도 없어서 고민이시군요.,"요즘 아들이 밤에 야식을 자꾸 찾는 게 걱정이야. 건강에 좋지 않다고 해도 계속 먹으려고 하네. 혼내기도 애매하고, 어떻게 대화해야 할지 고민이야. 아들이 야식을 먹으면서 행복해하는 모습이 떠오르는데, 그걸 막는 게 맞는 건지 잘 모르겠어.","1. 아들이 부엌에서 야식을 찾으며 눈을 반짝이고 있다.  
2. 작은 손으로 과자를 집어 들고 기쁜 표정을 짓고 있다.  
3. 부엌 불빛이 아들의 얼굴을 따뜻하게 비추고 있다."
val_32,"대인관계(부부, 자녀)",불안,스트레스 받는,딸이 자꾸 방 정리를 하지 않아. 그래서 정말 짜증이 나. 딸이 방 정리를 하지 않아서 짜증이 나시는군요. 음식을 먹고 치우려고 하지도 않고. 벌레도 벌레지만 건강에도 좋지 않으니까. 지금의 기분을 해결하기 위해 무언가 할 수 있는 방법이 있나요? 모르겠어. 일단 딸에게 다시 차분히 말해봐야 할 것 같아. 딸과의 대화가 원하는 방향으로 끝맺시길 바랄게요.,딸이 방 정리를 안 해서 정말 짜증났어. 방이 엉망이라 벌레도 생길까 걱정이야. 그래서 다시 차분히 딸에게 말해보려고 해. 딸이 내 말을 잘 듣고 방을 정리해줬으면 좋겠어.,"1. 방 안이 어지럽혀져 있어 정리할 필요가 느껴진다.  
2. 딸이 방 한쪽에 앉아 장난감을 흩어놓고 있다.  
3. 엄마가 딸에게 차분하게 이야기하는 모습이 보인다."
val_35,"연애,결혼,출산",기쁨,신이 난,가족 여행에서 신나하는 아이의 모습을 보고 나도 덩달아 들떴어. 아이가 가족여행에서 신나하는 걸 보고 들뜨셨군요. 집이 아닌 밖에서의 여행은 처음이라 우리 가족 모두가 행복했어. 지금의 기분을 유지하기 위해 무언가 할 수 있는 것이 있을까요? 가족들과 함께 있는 시간을 앞으로도 자주 가져야겠다고 생각해. 아이와 함께 즐거운 가족 여행을 자주 가려 하시는군요.,가족 여행에서 아이가 신나서 뛰어다니는 모습을 보니 나도 덩달아 기분이 좋아졌어. 밖에서의 여행은 처음이라 우리 가족 모두가 행복했지. 아이가 즐거워하는 모습이 너무 귀여워서 계속 보고 싶어. 앞으로도 이런 시간을 자주 가져야겠다고 생각했어.,"1. 아이가 가족 여행지에서 신나게 뛰어다니고 있다.  
2. 가족 모두가 함께 웃고 즐거워하는 모습이 따뜻하다.  
3. 아이의 얼굴에 행복한 미소가 가득하다."
val_36,"대인관계(부부, 자녀)",기쁨,자신하는,아이들이 공부를 잘하는 것은 나를 닮아서 그런 것 같다고 자신해. 아이들이 좋은 머리를 닮아서 정말 행복했겠군요. 어떻게 하면 아이들의 재능을 더 키워줄 수 있을까? 어떤 것을 아이들이 가장 잘하나요? 아이들이 과학을 잘해서 실험을 시켜주려고 해. 과학을 좋아하니 실험을 시켜주려 하시는군요.,아이들이 공부를 잘하는 건 나를 닮아서 그런 것 같아. 과학을 좋아하는 아이들을 보니 정말 뿌듯하더라. 실험을 시켜주려고 준비하면서 아이들이 어떤 걸 잘할지 기대가 돼. 아이들이 좋은 머리를 닮아서 행복한 하루였어.,1. 아이들이 과학 실험을 준비하며 신나게 이야기하고 있다. 2. 아이들의 얼굴에 호기심이 가득 차 있다. 3. 실험 도구들이 테이블 위에 가지런히 놓여 있다.
val_37,"연애,결혼,출산",불안,취약한,이젠 육아 비용 때문에 맞벌이하지 않으면 더 힘들어질 것 같아. 육아 비용 걱정 때문에 많이 불안하시겠어요. 육아비용도 문제이지만 무엇보다도 아직 아기가 육 개월인데 떼어놓자니 걱정이 많이 돼. 육개월 밖에 안되서 떼어놓기가 걱정되시는군요. 이 상황에서 할 수 있는 게 어떤 것이 있을까요? 아이 돌봄 서비스를 신청해야겠어. 집에서 안전하게 돌봐 줄 수 있는 서비스래. 아이 돌봄 서비스로 걱정이 덜어졌으면 좋겠어요.,요즘 육아 비용 때문에 맞벌이를 고민하고 있어. 아기가 겨우 육 개월인데 떼어놓는 게 너무 걱정되더라. 그래서 아이 돌봄 서비스를 신청하기로 했어. 집에서 안전하게 돌봐줄 수 있다니 마음이 좀 놓인다. 아기가 잘 지내길 바래.,1. 아기가 편안한 침대에 누워 조용히 잠들어 있다. 2. 방 안은 따뜻한 분위기로 가득 차 있다. 3. 아이 돌봄 서비스에 대한 기대감이 느껴진다.
val_38,"대인관계(부부, 자녀)",상처,충격 받은,간밤에 우는 소리가 나서 들여다 봤다가 딸이 일기를 쓰면서 우는 모습에 충격을 받았어. 딸의 모습에 깜짝 놀라 셨겠어요. 무슨 일이 생겨서 그런 건지 차마 물을 수가 없더라고. 무슨일인지 묻지 못할 분위기였군요. 이 상황을 어떻게 대처해야 좋을까요? 내일 아이 몰래 담임 선생님한테 연락을 해봐야 될 것 같아. 담임 선생님과의 연락으로 지금 기분이 잘 해소되기를 바라요.,"어젯밤에 딸이 일기를 쓰면서 울고 있는 모습을 보고 깜짝 놀랐어. 무슨 일이 있었는지 물어보지 못했지만, 마음이 아프더라. 내일 몰래 담임 선생님께 연락해봐야겠어. 딸의 기분이 조금이라도 나아지길 바래.","1. 딸이 일기를 쓰며 눈물을 흘리고 있다.  
2. 방 안은 조용하고, 딸의 모습이 안쓰럽게 느껴진다.  
3. 엄마는 걱정스러운 마음으로 딸을 바라보고 있다."
val_39,"대인관계(부부, 자녀)",불안,걱정스러운,아들이 요즘 아침을 차려 줘도 먹지를 않아서 걱정되네. 아들이 아침을 먹지 않아 걱정이시군요. 아침을 먹어야 건강에 좋다는데 아침을 안 먹어. 이유를 모르겠어. 이전에 이와 비슷한 상황이 있었을 때 어떻게 행동하셨나요? 아들에게 직접 물어 보곤 했지. 아들에게 왜 아침을 안 먹고 나가는지 한 번 물어 봐야겠어. 아드님과의 대화를 통해 걱정이 해결되었으면 좋겠어요.,"요즘 아들이 아침을 잘 안 먹어서 걱정이네. 아침을 차려 줘도 그냥 지나치고 나가버려. 왜 그런지 물어봐야겠다. 아들이 아침을 먹어야 건강한데, 이렇게 안 먹으면 안 되잖아. 다음엔 꼭 물어보고, 아침을 맛있게 먹을 수 있도록 도와줘야겠어.","1. 아들이 아침 식탁에 앉아 있지만, 음식에 손을 대지 않고 있다.  
2. 차려진 아침이 고요한 식탁 위에 놓여 있다.  
3. 아들의 표정이 고민스러워 보이며, 아침을 먹지 않으려는 모습이 느껴진다."
val_40,"대인관계(부부, 자녀)",불안,걱정스러운,딸이 요즘 너무 게을러진 것 같아 걱정돼서 운동 좀 하라고 잔소리를 했어. 따님의 건강이 걱정되셨군요. 응. 운동은 습관인데 너무 운동을 하지 않는 것 같아 걱정이 많이 됐거든. 지금 상황에서 할 수 있는 일에는 무엇이 있을까요? 딸과 같이 운동을 다니려고 해. 함께 하는 운동이 더 좋은 결과가 있길 바랄게요.,"요즘 딸이 운동을 안 하니까 걱정이 많이 됐어. 그래서 운동 좀 하라고 잔소리했지. 같이 운동하러 가기로 했는데, 함께 하는 게 더 좋을 것 같아. 딸이 건강하게 자라길 바래.",1. 딸과 함께 운동을 하러 나가는 모습이 보인다. 2. 운동복을 입고 신나게 뛰어다니는 딸의 모습이 눈에 띈다. 3. 운동하는 동안 서로 웃으며 대화하는 따뜻한 순간이 느껴진다.
val_43,"대인관계(부부, 자녀)",분노,좌절한,아들이 계속해서 사고를 치고 다녀서 너무 화가 나. 내가 아들을 잘못 키운 것 같아. 아드님을 잘못 키운 것 같은 생각이 들어서 많이 속상하셨겠어요. 아들이 어쩌다가 계속 걱정만 시키는지 모르겠어. 속상하네. 아드님 때문에 정말 힘드시겠어요. 어떻게 하면 지금의 상황을 변화시킬 수 있을까요? 진지하게 한번 대화가 필요한 것 같아. 아들이 어떤 생각을 가지고 있는지 잘 모르겠어. 아드님과의 대화를 통해 관계가 잘 해결되면 좋겠어요.,"요즘 아들이 사고를 많이 쳐서 정말 속상해. 내가 잘못 키운 건 아닌지 고민하게 돼. 아들이 어떤 생각을 하고 있는지 잘 모르겠지만, 대화를 통해서 서로의 마음을 이해할 수 있으면 좋겠어. 아들이 나를 걱정하게 만들지 않도록 잘 이끌어줘야겠다.",1. 아들이 장난감을 가지고 놀다가 사고를 쳐서 방이 어지럽혀져 있다. 2. 아들의 표정이 걱정스러워 보인다. 3. 엄마가 아들을 바라보며 진지한 대화를 나누고 있다.
val_44,"대인관계(부부, 자녀)",당황,죄책감의,딸이 내 말을 듣지 않아서 화가 나서 나도 모르게 딸을 한 대 때렸는데 너무 마음이 안 좋네. 딸에게 손을 댄 것에 대해서 미안함이 큰가 봐요? 맞아. 내가 그때 조금 더 참았어야 했는데 그걸 못했어. 이럴 때 때리는 방법 말고 다른 해결방안이 있나요? 일단 한숨을 고르고 잠깐 자리를 피했다가 다시 이야기를 하면 좋더라고. 다음에는 한숨 고르고 나서 대화를 하는 멋진 모습 기대해 볼게요.,"오늘 딸이 내 말을 듣지 않아서 화가 나서 순간적으로 손을 댔어. 그 순간 너무 마음이 아팠고, 미안한 마음이 가득하더라. 다음에는 한숨을 고르고 다시 이야기해보려고 해. 딸과의 대화가 더 잘 되길 바래.",1. 딸이 내 말을 듣지 않고 장난을 치고 있다. 2. 엄마의 얼굴에 걱정과 미안함이 가득하다. 3. 방 안은 조용하고 긴장감이 감돈다.
val_49,"대인관계(부부, 자녀)",슬픔,슬픔,아들이 자전거 타다가 넘어져서 다쳤어. 아들이 다쳐서 걱정스럽고 마음이 많이 슬프시겠어요. 응. 너무 슬프다. 병원에서 별일 없다고 해서 다행이긴 해. 아들이 빨리 회복되길 바랄게요.,"오늘 아들이 자전거 타다가 넘어져서 다쳤어. 그 모습을 보니 마음이 너무 아팠어. 병원에서 별일 없다고 하니 다행이긴 한데, 아들이 빨리 회복했으면 좋겠어. 아들이 다시 자전거를 탈 수 있을 날을 기다리고 있어.","1. 아들이 자전거를 타고 신나게 달리다가 넘어졌다.  
2. 아들의 얼굴에 슬픔이 가득했지만, 병원에서 안정을 찾았다.  
3. 자전거는 바닥에 쓰러져 있고, 아들은 조심스럽게 일어나는 모습이다."
val_50,"대인관계(부부, 자녀)",불안,회의적인,아들이 내가 이빨이 없다고 놀려. 그렇군요. 그래서 혼내셨나요? 아니 아들 교육을 잘 시켰어야 했는데. 그렇군요. 위로가 되지 못해서 죄송해요.,오늘 아들이 이빨이 없다고 놀려서 좀 속상했어. 그래도 아들이 웃으면서 장난치는 모습이 귀여워서 혼내지 못했지. 다음엔 더 잘 교육해야겠다고 다짐했어.,1. 아들이 장난스럽게 웃으며 이빨이 없다고 놀리고 있다. 2. 엄마는 아들의 귀여운 모습에 미소를 짓고 있다. 3. 방 안은 따뜻한 분위기로 가득 차 있다.
val_57,"대인관계(부부, 자녀)",당황,죄책감의,나도 모르게 아들에게 또 화를 내고 말았어. 미안하고 후회돼. 그럼 앞으로는 아들을 어떻게 대할 건가요? 아들한테 화내기 전에 참는 버릇을 들여야겠어. 좋은 방법이네요.,오늘 아들에게 또 화를 내고 말았어. 정말 미안하고 후회돼. 앞으로는 아들을 대할 때 좀 더 참아야겠다고 다짐했어. 아들이 웃는 모습을 보면 화가 나기 전에 참는 연습을 해야겠어.,1. 아들이 장난감을 가지고 놀고 있다. 2. 아이의 얼굴에 웃음이 가득하다. 3. 방 안은 따뜻한 분위기로 가득 차 있다.
val_60,"대인관계(부부, 자녀)",분노,분노,딸이 오늘 내 서류를 이면지인 줄 알고 썼어! 너무 화나! 그래서 딸이랑 싸웠어! 딸이 이면지인 줄 알고 중요한 서류를 쓰셔서 분노하셨군요. 따님이랑 어떻게 푸실 생각이세요? 모르겠어. 일단 이야기해 봐야지. 잘 생각하셨어요! 따님과 잘 푸시길 바랄게요.,"오늘 딸이 내 서류를 이면지인 줄 알고 막 썼어. 그래서 좀 화가 나서 싸웠는데, 이제는 어떻게 풀어야 할지 고민 중이야. 딸이 그걸 쓸 때의 표정이 너무 귀여웠는데, 그걸 생각하니 마음이 좀 누그러지네.","1. 딸이 내 서류 위에 연필로 낙서를 하고 있다.  
2. 딸의 얼굴에 장난기 가득한 미소가 떠오른다.  
3. 서류 위에 흩어진 연필과 종이가 방 안을 어지럽히고 있다."
val_62,"대인관계(부부, 자녀)",분노,툴툴대는,딸이 요즘 자꾸만 별거 아닌 일로 툴툴대. 많이 신경 쓰이시겠어요. 앞으로 딸과 어떻게 지낼 예정인가요? 내일 같이 외식하면서 대화를 해보려고 해. 그거 좋은 생각이네요. 잘 해결되시길 바라요.,요즘 딸이 별거 아닌 일로 툴툴대는 모습이 자꾸 신경 쓰이네. 그래서 내일 외식하면서 대화를 해보려고 해. 딸이 어떤 생각을 하고 있는지 들어보고 싶어.,1. 딸이 식탁에 앉아 툴툴대며 불만을 토로하고 있다. 2. 엄마가 딸과의 대화를 위해 외식 준비를 하고 있다. 3. 따뜻한 분위기 속에서 서로의 마음을 나누려는 모습이 보인다.
val_64,"대인관계(부부, 자녀)",상처,상처,아이들이 나보고 아줌마라고 했어. 정말 상처받았어. 아이들이 아줌마라고 불러서 상처받으셨군요. 응. 한번 대화를 해봐야겠어. 아이들에게 어떤 말을 하고 싶으신가요?,"오늘 아이들이 나를 아줌마라고 불렀어. 순간 마음이 아프더라. 그래도 아이들이 나를 그렇게 부르는 이유를 생각해보니, 나도 더 잘해야겠다는 생각이 들었어. 아이들과 대화를 나눠보려고 해.","1. 아이들이 나를 아줌마라고 부르며 웃고 있다.  
2. 아이들의 순수한 표정이 마음을 따뜻하게 한다.  
3. 대화를 나누기 위해 아이들과 마주 앉아 있다."
val_66,"대인관계(부부, 자녀)",기쁨,기쁨,오늘 크리스마스인데 아들에게 선물을 사줬는데 너무 좋아해. 그렇군요 아드님이 선물을 많이 좋아하나 봐요. 선물을 받고 행복해하는 모습을 보니 이렇게 기쁠수가 없어. 그렇군요. 많이 기쁘시겠어요.,오늘 크리스마스라 아들에게 선물을 사줬어. 아들이 선물을 받고 너무 좋아하는 모습을 보니 정말 기쁘더라. 행복한 표정으로 선물을 열어보는 모습이 너무 귀여웠어. 이렇게 기쁜 날이 또 있을까 싶어.,"1. 아들이 크리스마스 선물을 받고 환하게 웃고 있다.  
2. 작은 손으로 선물을 열어보며 기대에 찬 눈빛을 보내고 있다.  
3. 방 안에 크리스마스 장식이 아들의 행복한 기분을 더욱 돋보이게 한다."
val_67,"대인관계(부부, 자녀)",기쁨,감사하는,오늘 내 생일이었는데 딸아이가 케이크하고 카드를 식탁 위에 올려놓았더라고. 해준 것도 없는데 고맙더라고. 기분이 좋으셨겠어요. 잘 커 준 것만도 고마운데 나보고 잘 키워줘서 고맙다는군. 무척 감동적인 카드를 받으셨네요.,"오늘 내 생일이었는데, 딸아이가 케이크랑 카드를 식탁 위에 올려놨더라. 해준 것도 없는데 고맙다고 하니까 정말 기분이 좋았어. 잘 커준 것만으로도 고마운데, 나한테 잘 키워줘서 고맙다고 하니까 무척 감동적이었어.","1. 식탁 위에 예쁜 케이크와 손편지가 놓여 있다.  
2. 딸아이가 환한 미소로 나를 바라보고 있다.  
3. 따뜻한 조명이 방 안을 부드럽게 감싸고 있다."
val_69,"대인관계(부부, 자녀)",당황,남의 시선을 의식하는,딸이 옷을 너무 짧게 입고 다녀서 걱정이야. 어떤 부분이 걱정되시나요? 주위 이웃들이 딸을 한심하게 생각할 것 같아. 다른 이웃의 시선이 신경 쓰이시는군요.,"딸이 오늘 짧은 옷을 입고 나갔어. 이웃들이 어떻게 생각할까 걱정이 되더라. 딸은 신나게 놀고 있었는데, 나는 그 모습이 예쁘기도 하고 걱정되기도 했어. 다른 사람들의 시선이 신경 쓰이네.",1. 딸이 짧은 옷을 입고 놀이터에서 신나게 뛰어다닌다. 2. 주변 이웃들이 딸을 바라보며 수군거리는 모습이 보인다. 3. 딸의 얼굴에는 즐거움이 가득 차 있다.
val_70,"대인관계(부부, 자녀)",당황,죄책감의,우리 딸이 요즘 노는데 맛 들인 거 같아 내가 잘못 키웠나 생각이 들어. 딸이 요즘 노는데 맛 들인 거 같아서 자신이 잘못 키웠나 죄책감이 드시는군요. 맞아. 어떻게 해야 할지 모르겠어! 일단 이야기해 봐야지. 좋은 생각이에요!,"요즘 딸이 노는 걸 정말 좋아하네. 장난감 가지고 혼자서도 잘 놀고, 웃는 모습이 너무 예쁘다. 가끔은 내가 잘못 키운 건 아닌가 걱정도 되지만, 그냥 즐겁게 노는 모습 보니까 마음이 놓여. 앞으로도 이렇게 신나게 놀 수 있도록 도와줘야겠다.",1. 딸이 다양한 장난감을 가지고 신나게 놀고 있다. 2. 아이의 웃음소리가 방 안에 가득 차 있다. 3. 밝은 햇살이 창문을 통해 들어와 아이의 얼굴을 따뜻하게 감싸고 있다.
val_76,"대인관계(부부, 자녀)",상처,충격 받은,아들이 말도 안 하고 큰 개를 집으로 데려왔어. 갑자기 큰 개를 집으로 들이게 되셔서 놀라셨겠어요. 당연히 놀랐지 저 많은 털을 어떻게 해. 이제. 허락도 없이 데려와서 너무 당황스러울 것 같아요.,"오늘 아들이 갑자기 큰 개를 데려왔어. 처음에는 너무 놀랐지. 저 많은 털을 어떻게 처리해야 할지 걱정이 됐어. 허락도 없이 데려와서 당황스러웠지만, 아들이 좋아하는 모습을 보니 조금은 이해가 가더라.",1. 아들이 큰 개를 집으로 데려와서 놀란 표정을 짓고 있다. 2. 개의 털이 방 안에 흩어져 있어 정리할 걱정이 든다. 3. 아들이 개와 함께 신나게 놀고 있는 모습이 보인다.
val_81,"연애,결혼,출산",당황,당황,출산하고 이제 아이를 집으로 데려왔어. 나 혼자 돌보아야 해. 퇴원 축하드려요. 아이를 돌보시느라 힘드시겠군요. 그런데 아까부터 아기가 계속 우는데 나는 초보 엄마라서 어떻게 해야 할지 모르겠어. 왜 우는지도 모르겠고. 아이가 울어서 당황하셨군요. ,"오늘 아기를 집으로 데려왔어. 혼자서 돌보는 게 처음이라 많이 긴장했어. 아기가 계속 울어서 어떻게 달래야 할지 모르겠더라. 초보 엄마라서 당황했지만, 아기의 작은 손을 잡고 있자니 조금씩 안정이 되는 것 같아.",1. 아기가 울고 있는 모습이 방 안에 가득하다. 2. 작은 손이 엄마의 손을 꼭 잡고 있다. 3. 방 안은 조용하지만 아기의 울음소리가 울려 퍼진다.
val_82,"연애,결혼,출산",슬픔,실망한,아기를 낳았는데 너무 못생겨서 실망했어. 아기들은 다 예쁠 거로 생각했거든. 출산했는데 아기가 예쁘지 않아 실망하셨군요. 아기를 처음 만났을 때의 기분은 어땠나요? 처음 아기를 봤을 때부터 못생긴 얼굴에 너무 놀랐다니까.  처음 아기를 봤을 때부터 놀라셨군요.,"오늘 아기를 처음 봤을 때 너무 놀랐어. 기대했던 예쁜 얼굴이 아니어서 실망했지만, 그래도 내 아기라는 생각에 마음이 따뜻해지더라. 아기의 작은 손가락을 잡고 있으면, 그 순간이 너무 소중하게 느껴져.",1. 아기가 작고 못생긴 얼굴로 나를 바라보고 있다. 2. 작은 손가락이 내 손가락을 꼭 잡고 있다. 3. 아기의 눈빛이 나를 향해 호기심 가득하다.
val_84,"연애,결혼,출산",슬픔,마비된,갓난아이가 계속 우는데 이유를 모르겠네. 우는 아이를 달랠 수 없어 마음이 쓰이시겠어요. 뭘 필요로 하는지 알 수 없으니 너무 미안하네.  아이의 마음을 몰라주는 것 같아 답답하시군요. ,"오늘 아기가 계속 울어서 마음이 너무 아팠어. 뭘 필요로 하는지 모르니까 더 답답하더라. 아이의 마음을 이해해주고 싶었는데, 그게 쉽지 않네. 그래도 조금씩 달래보려고 노력했어.",1. 아기가 울고 있는 모습이 방 안에 가득하다. 2. 엄마가 아기를 안고 조심스럽게 달래고 있다. 3. 아이의 작은 손이 엄마의 품에 꼭 쥐어져 있다.
val_86,"대인관계(부부, 자녀)",불안,당혹스러운,요즘 둘째 아이의 예전과 다른 모습에 너무 놀라. 놀라셨겠네요. 무슨 일이 있으셨어요? 작년까지 마냥 귀엽기만 하더니 화를 내지 않아도 되는 상황에서도 벌컥 화를 내내. 갑작스러운 변화가 무척 당황스러우시겠네요.,"요즘 둘째가 예전과 많이 달라졌어. 작년까지만 해도 귀여운 모습만 보여줬는데, 이제는 화를 내는 모습도 자주 보이네. 그런 모습을 보니 당황스럽기도 하고, 어떻게 대처해야 할지 고민이 많아져. 아이가 이렇게 변하는 걸 보니, 정말 빠르게 자라는 것 같아.",1. 둘째가 화를 내며 불만을 표현하고 있다. 2. 아이의 표정이 예전과는 다르게 강해 보인다. 3. 주변은 아이의 변화에 대한 엄마의 걱정으로 가득 차 있다.
val_89,"연애,결혼,출산",기쁨,안도,아이가 뛰어놀다가 넘어져서 깜짝 놀랐었어. 많이 놀라셨군요. 아이는 괜찮나요? 아이도 놀랐는데 살짝 넘어져서 그런지 크게 다친 건 없어서 다행이었어. 크게 안 다쳐서 다행이군요.,"오늘 아이가 뛰어놀다가 넘어졌어. 깜짝 놀라서 나도 순간 심장이 쿵 하고 뛰었지. 다행히 크게 다치진 않았고, 살짝 넘어졌을 뿐이라서 안심했어. 아이도 놀란 표정이었지만, 금방 웃으면서 다시 놀기 시작했어.","1. 아이가 놀이터에서 신나게 뛰어놀다가 넘어졌다.  
2. 놀란 표정으로 잠시 멈췄지만, 곧 웃으며 다시 뛰어다닌다.  
3. 주변에서 다른 아이들도 함께 놀고 있는 모습이 보인다."
